image_path,description,label,label_idx
dataset\train\images\2e599aab-11dd-4073-845e-b45a6accb4de___RS_HL-8009_JPG.rf.4058efa5225cec3d04613d5329cbd949.jpg,зеленый лист,healthy,3
dataset\train\images\2e6c2a31-e580-49ad-aa9e-31c11f0ff4b3___RS_HL-8137_JPG.rf.188fb67ee6ac2df6b05318903a70d8aa.jpg,листья без пятен и налета,healthy,3
dataset\train\images\2e6c2a31-e580-49ad-aa9e-31c11f0ff4b3___RS_HL-8137_JPG.rf.4dbf271c0b5409a301c0626cff6f32d3.jpg,равномерный зеленый цвет листа,healthy,3
dataset\train\images\2e6c2a31-e580-49ad-aa9e-31c11f0ff4b3___RS_HL-8137_JPG.rf.979b2b73be00d66273ceaab8d3168fa9.jpg,равномерный зеленый цвет листа,healthy,3
dataset\train\images\2ed031ef-c77f-42d2-83fa-4fbfc66d67b2___RS_LB-5254-_JPG.rf.48ffed126486a3f054b6d11836d3b5c0.jpg,Тёмные пятна с серовато-зелёным ореолом,Late_blight,1
dataset\train\images\2ed031ef-c77f-42d2-83fa-4fbfc66d67b2___RS_LB-5254-_JPG.rf.4e0ff8776264e9102605a6e6158b9b9a.jpg,Коричнево-чёрные пятна с расплывчатыми границами,Late_blight,1
dataset\train\images\2ed031ef-c77f-42d2-83fa-4fbfc66d67b2___RS_LB-5254-_JPG.rf.da7db6f61578b521de5caaa7f7b82682.jpg,Листья с тёмными зонами и пушистым белым покрытием,Late_blight,1
dataset\train\images\2ef5c4f6-a798-40fd-8380-f444f3290987___RS_LB-4428-_JPG.rf.1699d4c4124160a2e7b85f4d18321e93.jpg,Тёмные пятна с серовато-зелёным ореолом,Late_blight,1
dataset\train\images\2ef5c4f6-a798-40fd-8380-f444f3290987___RS_LB-4428-_JPG.rf.4b20627c6ec0ef1b6bd487f91f59942e.jpg,"Плесневой налёт, окружающий коричневые участки",Late_blight,1
dataset\train\images\2ef5c4f6-a798-40fd-8380-f444f3290987___RS_LB-4428-_JPG.rf.75a368ebc363b867984d4c57d78639cf.jpg,Поражения с бледно-зелёной зоной вокруг пятен,Late_blight,1
dataset\train\images\2f2f3662-f870-4b42-b00a-cf098b974d85___RS_HL-8140_JPG.rf.1e036a63965e01871016095da929ebf4.jpg,здоровые зеленые листья,healthy,3
dataset\train\images\2f2f3662-f870-4b42-b00a-cf098b974d85___RS_HL-8140_JPG.rf.25fee2434bcf4af711bf892a76955545.jpg,здоровые зеленые листья,healthy,3
dataset\train\images\2f2f3662-f870-4b42-b00a-cf098b974d85___RS_HL-8140_JPG.rf.90bf7cab1bca979315b6b047a763fe24.jpg,равномерный зеленый цвет листа,healthy,3
dataset\train\images\2f6a52cd-21f5-41d0-870e-f8a67d1f5c56___JR_FrgE_S-2901_90deg_JPG.rf.4afc7e817cddc6055e03acad1357a699.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\train\images\2f6a52cd-21f5-41d0-870e-f8a67d1f5c56___JR_FrgE_S-2901_90deg_JPG.rf.7d76bfe37eba977368be4b77155f0235.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\train\images\2f6a52cd-21f5-41d0-870e-f8a67d1f5c56___JR_FrgE_S-2901_90deg_JPG.rf.7f9ecdb81db2e3e79e043dc4c0ccdb3b.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\train\images\2f7b6898-a342-42a5-a0e5-a9f2bad7eaf1___RS_LB-2831-_JPG.rf.27d7bb0d67e75b9d1107ff8b80fe4d5f.jpg,Коричнево-чёрные пятна с расплывчатыми границами,Late_blight,1
dataset\train\images\2f7b6898-a342-42a5-a0e5-a9f2bad7eaf1___RS_LB-2831-_JPG.rf.367810cd60bdecc03f1be0c1cb9dc0d3.jpg,Коричнево-чёрные пятна с расплывчатыми границами,Late_blight,1
dataset\train\images\2f7b6898-a342-42a5-a0e5-a9f2bad7eaf1___RS_LB-2831-_JPG.rf.5dd80af894fb54fdd36275f70d1f4988.jpg,Тёмные пятна с серовато-зелёным ореолом,Late_blight,1
dataset\train\images\2fae96ef-fe0f-4004-bbb7-259c62cde5c3___RS_HL-7953_JPG.rf.5a0d9175c8224fa0d2331488b5daa3a2.jpg,равномерный зеленый цвет листа,healthy,3
dataset\train\images\2fae96ef-fe0f-4004-bbb7-259c62cde5c3___RS_HL-7953_JPG.rf.7763daa620747c8f395923fa482b532b.jpg,листья без признаков болезни,healthy,3
dataset\train\images\2fae96ef-fe0f-4004-bbb7-259c62cde5c3___RS_HL-7953_JPG.rf.a352d5b8a49fa8dd6411e104ef0649e7.jpg,листья без пятен и налета,healthy,3
dataset\train\images\2fbd9205-be67-4f43-be2a-93a8def382a6___RS_HL-7680_JPG.rf.aa44a39cfeaca105ce8d538ae75ba9ad.jpg,листья без признаков болезни,healthy,3
dataset\train\images\2fbd9205-be67-4f43-be2a-93a8def382a6___RS_HL-7680_JPG.rf.b1065f012bc9daf134e4b2173f2e5d39.jpg,зеленый лист,healthy,3
dataset\train\images\2fbd9205-be67-4f43-be2a-93a8def382a6___RS_HL-7680_JPG.rf.fe5e6973d47049982b8d808c6275d8a2.jpg,листья без пятен и налета,healthy,3
dataset\train\images\307abcdd-96f7-404a-9032-2ce8de2fde48___JR_FrgE_S-8781_90deg_JPG.rf.322fe52a2bc72c7c72c3d22a7e578ff5.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\train\images\307abcdd-96f7-404a-9032-2ce8de2fde48___JR_FrgE_S-8781_90deg_JPG.rf.ad65ce5f5fda297015f760e5a2fb52ec.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\train\images\307abcdd-96f7-404a-9032-2ce8de2fde48___JR_FrgE_S-8781_90deg_JPG.rf.fd76377ee0f27ddac226ae1110fa0da9.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\train\images\30c4942b-e269-43db-90f8-bb3bf7d98b9c___Rutg__Bact_S-1772_JPG.rf.04f08c09472b69a60991b212048d8239.jpg,"Мелкие пятна, напоминающие масляные капли",Bacterial_spot,0
dataset\train\images\30c4942b-e269-43db-90f8-bb3bf7d98b9c___Rutg__Bact_S-1772_JPG.rf.aaa9f44d18e4743e6105f1a5f00e35d7.jpg,"Мелкие пятна, напоминающие масляные капли",Bacterial_spot,0
dataset\train\images\30c4942b-e269-43db-90f8-bb3bf7d98b9c___Rutg__Bact_S-1772_JPG.rf.c5850394249ba0a739de84ed09f62764.jpg,Чёрные точки с влажным видом на листьях,Bacterial_spot,0
dataset\train\images\30f1b889-5bea-4622-8cb7-023444fb2b1f___Rutg__Bact_S-2230_JPG.rf.13252d716d6da2db84158bfcd4ca9cca.jpg,"Мелкие пятна, напоминающие масляные капли",Bacterial_spot,0
dataset\train\images\30f1b889-5bea-4622-8cb7-023444fb2b1f___Rutg__Bact_S-2230_JPG.rf.d0688ede60b0d9298d560cf570b91f4e.jpg,Коричневато-чёрные отметины с маслянистым блеском,Bacterial_spot,0
dataset\train\images\30f1b889-5bea-4622-8cb7-023444fb2b1f___Rutg__Bact_S-2230_JPG.rf.d8679af059ed4dc39a3ee55caf66e8b7.jpg,Коричневато-чёрные отметины с маслянистым блеском,Bacterial_spot,0
dataset\train\images\31a20d19-d927-481d-97d9-4db50595c36e___JR_FrgE_S-2867_JPG.rf.334a9b0802543e8ac7b24e6b96909103.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\train\images\31a20d19-d927-481d-97d9-4db50595c36e___JR_FrgE_S-2867_JPG.rf.a9a1acc03b616916294405233012be32.jpg,Жёлтая кайма вокруг тёмных поражённых участков,black_rot,2
dataset\train\images\31a20d19-d927-481d-97d9-4db50595c36e___JR_FrgE_S-2867_JPG.rf.b952898f4fbb1ec953e36eacc86b2418.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\train\images\32e493a2-cf4c-4460-87df-045761080028___Rutg__Bact_S-1418_JPG.rf.0f6a0c362dccdb521d699108a2e5594c.jpg,Коричневато-чёрные отметины с маслянистым блеском,Bacterial_spot,0
dataset\train\images\32e493a2-cf4c-4460-87df-045761080028___Rutg__Bact_S-1418_JPG.rf.6d322904c87cbd99f8356c4b256e86c6.jpg,Мелкие чёрные пятна с водянистой текстурой и неровными краями,Bacterial_spot,0
dataset\train\images\32e493a2-cf4c-4460-87df-045761080028___Rutg__Bact_S-1418_JPG.rf.c32cb77c12e19fc9b060af0905b832f9.jpg,"Маленькие водянистые пятна, темнеющие со временем",Bacterial_spot,0
dataset\train\images\35b68c2b-4d91-484c-ab0c-6347ba6ce974___JR_FrgE_S-8615_270deg_JPG.rf.08801e0b906e56bc7c5e3dc7e6bc96ab.jpg,Тёмные пятна с неровными краями на поверхности листьев,black_rot,2
dataset\train\images\35b68c2b-4d91-484c-ab0c-6347ba6ce974___JR_FrgE_S-8615_270deg_JPG.rf.a944ada881ea94580260ad5b430d0ae6.jpg,Жёлтая кайма вокруг тёмных поражённых участков,black_rot,2
dataset\train\images\35b68c2b-4d91-484c-ab0c-6347ba6ce974___JR_FrgE_S-8615_270deg_JPG.rf.d196c9e18342ee71c0136b82048e0200.jpg,"Чёрные отметины, распространяющиеся по листу",black_rot,2
dataset\train\images\38167e03-c731-4cbf-a32c-b48a571fbc48___JR_FrgE_S-8630_JPG.rf.2b9051d967c8023fd03ca0d3ccf20149.jpg,"Чёрные отметины, распространяющиеся по листу",black_rot,2
dataset\train\images\38167e03-c731-4cbf-a32c-b48a571fbc48___JR_FrgE_S-8630_JPG.rf.bf1a641a4c9c25794befd4521350917b.jpg,"Мягкие, увядающие участки вокруг тёмных пятен",black_rot,2
dataset\train\images\38167e03-c731-4cbf-a32c-b48a571fbc48___JR_FrgE_S-8630_JPG.rf.d3ebbcdb77a78b2e8d95f3fbe319e617.jpg,Тёмные пятна с неровными краями на поверхности листьев,black_rot,2
dataset\train\images\39148cb8-c7fa-4760-b708-b4e399047bb6___JR_FrgE_S-2869_new30degFlipLR_JPG.rf.587f29103115eb034b6594a400e7f23f.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\train\images\39148cb8-c7fa-4760-b708-b4e399047bb6___JR_FrgE_S-2869_new30degFlipLR_JPG.rf.647c1a27a0f60c89751224ec9c70bcde.jpg,Жёлтая кайма вокруг тёмных поражённых участков,black_rot,2
dataset\train\images\39148cb8-c7fa-4760-b708-b4e399047bb6___JR_FrgE_S-2869_new30degFlipLR_JPG.rf.cc8057946804af2298f4dd2439c229bd.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\train\images\3a541587-272f-4c63-b3a4-049da91022e7___Rutg__Bact_S-2225-_JPG.rf.307cd223ce6e9d5be0bec311154cafff.jpg,Мелкие чёрные пятна с водянистой текстурой и неровными краями,Bacterial_spot,0
dataset\train\images\3a541587-272f-4c63-b3a4-049da91022e7___Rutg__Bact_S-2225-_JPG.rf.3d3ce0e19a5a8352b53d0340a1b7235f.jpg,"Мелкие пятна, напоминающие масляные капли",Bacterial_spot,0
dataset\train\images\3a541587-272f-4c63-b3a4-049da91022e7___Rutg__Bact_S-2225-_JPG.rf.9148c99d1adeda2666aa476a1baa92a1.jpg,"Мелкие пятна, напоминающие масляные капли",Bacterial_spot,0
dataset\train\images\3b13dee2-a18c-4258-8f20-0bf8d327fefb___Rut__Bact_S-0897-_JPG.rf.4432a678decd7adf80240a86c0f67ae7.jpg,Мелкие чёрные пятна с водянистой текстурой и неровными краями,Bacterial_spot,0
dataset\train\images\3b13dee2-a18c-4258-8f20-0bf8d327fefb___Rut__Bact_S-0897-_JPG.rf.9f7f5cf4a977bde0d4a3291490c67421.jpg,Чёрные точки с влажным видом на листьях,Bacterial_spot,0
dataset\train\images\3b13dee2-a18c-4258-8f20-0bf8d327fefb___Rut__Bact_S-0897-_JPG.rf.c9e06c448d8b17918437c9cfdac714f8.jpg,"Мелкие пятна, напоминающие масляные капли",Bacterial_spot,0
dataset\train\images\3bf50ea4-980e-471b-bbd1-fc0c526dbb7a___JR_FrgE_S-2905_270deg_JPG.rf.24ebd0200a82c4b1c33b3312a11524f4.jpg,"Мягкие, увядающие участки вокруг тёмных пятен",black_rot,2
dataset\train\images\3bf50ea4-980e-471b-bbd1-fc0c526dbb7a___JR_FrgE_S-2905_270deg_JPG.rf.31e1201ae81772e2897752155e6634e1.jpg,"Мягкие, увядающие участки вокруг тёмных пятен",black_rot,2
dataset\train\images\3bf50ea4-980e-471b-bbd1-fc0c526dbb7a___JR_FrgE_S-2905_270deg_JPG.rf.613349cd91573c0b5f361aa049dc7925.jpg,Жёлтая кайма вокруг тёмных поражённых участков,black_rot,2
dataset\train\images\3c076808-f3c1-49ea-a7c1-5efaad3319af___Rut__Bact_S-3406-_JPG.rf.2816368e1675e39a17606ec382bd813e.jpg,"Мелкие пятна, напоминающие масляные капли",Bacterial_spot,0
dataset\train\images\3c076808-f3c1-49ea-a7c1-5efaad3319af___Rut__Bact_S-3406-_JPG.rf.bef02037fd2181820f188eb2a48ab81e.jpg,"Мелкие пятна, напоминающие масляные капли",Bacterial_spot,0
dataset\train\images\3c076808-f3c1-49ea-a7c1-5efaad3319af___Rut__Bact_S-3406-_JPG.rf.eb378d6847d9edba1c40845fba3a9f52.jpg,Чёрные точки с влажным видом на листьях,Bacterial_spot,0
dataset\train\images\3c5e5bd4-e805-44b4-a030-51ee6bb1cef6___RS_LB-4139-_JPG.rf.89250ec1a23ba58bf13a39336024baab.jpg,Коричнево-чёрные пятна с расплывчатыми границами,Late_blight,1
dataset\train\images\3c5e5bd4-e805-44b4-a030-51ee6bb1cef6___RS_LB-4139-_JPG.rf.a58b596ae3c59743efe200ec3da3e5fc.jpg,Белёсый налёт плесени на нижней стороне листьев,Late_blight,1
dataset\train\images\3c5e5bd4-e805-44b4-a030-51ee6bb1cef6___RS_LB-4139-_JPG.rf.d1a86b831743e76d067b5bdb969e4581.jpg,Листья с тёмными зонами и пушистым белым покрытием,Late_blight,1
dataset\train\images\3cb8f91d-b998-4c79-9c03-9968d918f742___Rutg__Bact_S-2279-_JPG.rf.68fd0364f9df4bef3d714aac1923c970.jpg,Чёрные точки с влажным видом на листьях,Bacterial_spot,0
dataset\train\images\3cb8f91d-b998-4c79-9c03-9968d918f742___Rutg__Bact_S-2279-_JPG.rf.a7f9654066324d9d3533a20b7cbed45d.jpg,Мелкие чёрные пятна с водянистой текстурой и неровными краями,Bacterial_spot,0
dataset\train\images\3cb8f91d-b998-4c79-9c03-9968d918f742___Rutg__Bact_S-2279-_JPG.rf.f83aefd3bdbdab8d45b4ae1ac9515751.jpg,"Мелкие пятна, напоминающие масляные капли",Bacterial_spot,0
dataset\train\images\3cc814e5-e97f-43b7-b93e-ba4f145f43c1___Rutg__Bact_S-2040-_JPG.rf.76fab22262a5cf8df462e7c879713e47.jpg,Коричневато-чёрные отметины с маслянистым блеском,Bacterial_spot,0
dataset\train\images\3cc814e5-e97f-43b7-b93e-ba4f145f43c1___Rutg__Bact_S-2040-_JPG.rf.8b4a2929d625bce75b5a6fca49b913ca.jpg,Небольшие тёмные поражения с жирной поверхностью,Bacterial_spot,0
dataset\train\images\3cc814e5-e97f-43b7-b93e-ba4f145f43c1___Rutg__Bact_S-2040-_JPG.rf.ebe308c58e58ad917557eafba934b69c.jpg,Коричневато-чёрные отметины с маслянистым блеском,Bacterial_spot,0
dataset\train\images\3d4ddc33-b13b-4f7e-8689-1cf82532ef8e___RS_LB-3162-_JPG.rf.42d944af5c194cb5cd1fc58991a61200.jpg,Листья с тёмными зонами и пушистым белым покрытием,Late_blight,1
dataset\train\images\3d4ddc33-b13b-4f7e-8689-1cf82532ef8e___RS_LB-3162-_JPG.rf.96610b4f52e04f161cbd6b579f5d88db.jpg,Коричнево-чёрные пятна с расплывчатыми границами,Late_blight,1
dataset\train\images\3d4ddc33-b13b-4f7e-8689-1cf82532ef8e___RS_LB-3162-_JPG.rf.c0817a9d4e29233f1e61fedca69ad61e.jpg,Белёсый налёт плесени на нижней стороне листьев,Late_blight,1
dataset\train\images\3ed38c3a-4c0a-4682-b39b-e0f7d1bf361b___JR_FrgE_S-2859_90deg_JPG.rf.97125e9e5475085ae0b51b8ab0568b73.jpg,"Чёрные отметины, распространяющиеся по листу",black_rot,2
dataset\train\images\3ed38c3a-4c0a-4682-b39b-e0f7d1bf361b___JR_FrgE_S-2859_90deg_JPG.rf.e30a4372c7aec191f7fc93f898787b75.jpg,"Жилки листа с изменённым цветом, сопровождаемые пятнами",black_rot,2
dataset\train\images\3ed38c3a-4c0a-4682-b39b-e0f7d1bf361b___JR_FrgE_S-2859_90deg_JPG.rf.e4e416bdfab37f6158c237a760a0d55a.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\train\images\3ef4204e-d2c3-42b5-ac97-0eabb3d64b3f___JR_FrgE_S-8815_JPG.rf.2ae4130f820bb73294a712e8a0e4a615.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\train\images\3ef4204e-d2c3-42b5-ac97-0eabb3d64b3f___JR_FrgE_S-8815_JPG.rf.5073dcd1cc19c219bcde5948463af851.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\train\images\3ef4204e-d2c3-42b5-ac97-0eabb3d64b3f___JR_FrgE_S-8815_JPG.rf.fcfbdaadb54377a911170c8680a86414.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\train\images\3f24e6f6-ff9f-4416-9fce-b8153a030de2___RS_LB-2730-_JPG.rf.0108fb36b0dc25692dc06baf7eb97c38.jpg,"Плесневой налёт, окружающий коричневые участки",Late_blight,1
dataset\train\images\3f24e6f6-ff9f-4416-9fce-b8153a030de2___RS_LB-2730-_JPG.rf.3b3dafb5ab185989d2e9fe88b5ee82a2.jpg,Листья с тёмными зонами и пушистым белым покрытием,Late_blight,1
dataset\train\images\3f24e6f6-ff9f-4416-9fce-b8153a030de2___RS_LB-2730-_JPG.rf.cebe5cd006a83515e95f96df94a7f3b1.jpg,Тёмные пятна с серовато-зелёным ореолом,Late_blight,1
dataset\train\images\3f3bd8d4-82d4-456c-a3fc-068a63710d52___RS_LB-4971-_JPG.rf.724e6f9ecd803ed0cf473a2ad0e8da44.jpg,Тёмные пятна с серовато-зелёным ореолом,Late_blight,1
dataset\train\images\3f3bd8d4-82d4-456c-a3fc-068a63710d52___RS_LB-4971-_JPG.rf.9c5bcfdf6e0a063cf5816b4f04f1328a.jpg,Поражения с бледно-зелёной зоной вокруг пятен,Late_blight,1
dataset\train\images\3f3bd8d4-82d4-456c-a3fc-068a63710d52___RS_LB-4971-_JPG.rf.a555e83b9b5ecf49dadf92c79c0c8795.jpg,Белёсый налёт плесени на нижней стороне листьев,Late_blight,1
